object_name,type,M,R,C,Lambda,log10_Lambda,log10_P1,gamma1,gamma2,gamma3,P_c_cgs
4U_1820_30,PRE_Burst,1.5792785582652087,11.056266484637739,0.21092131784943718,111.23929240697345,2.046258217654148,34.38,3.0,2.98,2.85,1.5792785582652085e+35
4U_1820_30,PRE_Burst,1.5092133950375295,11.182388978730582,0.19929035966716047,165.88952059673204,2.219818952083673,34.38,3.0,2.98,2.85,1.5092133950375294e+35
4U_1820_30,PRE_Burst,1.581981398431582,12.008164746633396,0.194533755011549,200.05385803821707,2.301146931163915,34.38,3.0,2.98,2.85,1.581981398431582e+35
4U_1820_30,PRE_Burst,1.5795511521955552,11.330013458498604,0.20586072779232698,131.18418470151076,2.117881480536037,34.38,3.0,2.98,2.85,1.5795511521955552e+35
4U_1820_30,PRE_Burst,1.6041979762500096,10.104605202601235,0.23442765818564051,48.885394851334496,1.6891791273670607,34.38,3.0,2.98,2.85,1.6041979762500096e+35
4U_1820_30,PRE_Burst,1.4909336559083946,11.966968568475691,0.1839688963838493,281.62021175008795,2.4496638206992443,34.38,3.0,2.98,2.85,1.4909336559083945e+35
4U_1820_30,PRE_Burst,1.5683995430192228,11.73807839921994,0.19730129516233583,178.21676534999486,2.2509485569202865,34.38,3.0,2.98,2.85,1.5683995430192227e+35
4U_1820_30,PRE_Burst,1.5122819291372476,11.157456782483578,0.20014179211227184,155.220354803684,2.190948671814438,34.38,3.0,2.98,2.85,1.5122819291372475e+35
4U_1820_30,PRE_Burst,1.4753280266836368,10.785834260057676,0.20197847332627988,146.64743496183067,2.166274471055642,34.38,3.0,2.98,2.85,1.4753280266836367e+35
4U_1820_30,PRE_Burst,1.5731029441104896,10.310661145793613,0.22528945505634096,70.80312290551896,1.8500524134909517,34.38,3.0,2.98,2.85,1.5731029441104895e+35
4U_1820_30,PRE_Burst,1.5738738164665138,11.222531845996338,0.20708531302366218,126.38761598448957,2.101704521944099,34.38,3.0,2.98,2.85,1.5738738164665137e+35
4U_1820_30,PRE_Burst,1.5327154247657797,11.473813583879616,0.1972531618232152,171.62074425943223,2.2345697810237737,34.38,3.0,2.98,2.85,1.5327154247657796e+35
4U_1820_30,PRE_Burst,1.5262048675611686,11.544068496013239,0.19521993969797585,201.95720759883616,2.30525935720665,34.38,3.0,2.98,2.85,1.5262048675611684e+35
4U_1820_30,PRE_Burst,1.62348976240915,11.753786539084258,0.2039585848763474,134.51629200572594,2.128774887310104,34.38,3.0,2.98,2.85,1.62348976240915e+35
4U_1820_30,PRE_Burst,1.4841428162498926,12.094082513259904,0.18120617865596114,344.9635537053208,2.537773213157933,34.38,3.0,2.98,2.85,1.4841428162498926e+35
4U_1820_30,PRE_Burst,1.672568406426181,10.99852843661215,0.22455335178698554,64.63973598090101,1.8104995739071241,34.38,3.0,2.98,2.85,1.672568406426181e+35
4U_1820_30,PRE_Burst,1.516059038130826,10.18976045943157,0.21969611342408477,80.22420463563316,1.9043054200764489,34.38,3.0,2.98,2.85,1.516059038130826e+35
4U_1820_30,PRE_Burst,1.6763406774849474,11.115002420876653,0.22270140494965002,74.05544773589126,1.8695570120079665,34.38,3.0,2.98,2.85,1.6763406774849475e+35
4U_1820_30,PRE_Burst,1.6625358178582526,10.95754281290056,0.22404129241177767,76.8765715413783,1.8857940068943355,34.38,3.0,2.98,2.85,1.6625358178582526e+35
4U_1820_30,PRE_Burst,1.6995256644498473,11.12133319679171,0.2256529989285171,64.23771824855191,1.807790106217351,34.38,3.0,2.98,2.85,1.6995256644498472e+35
4U_1820_30,PRE_Burst,1.621834282783419,10.991485034488685,0.21788149092070008,80.77031791522319,1.9072517922852583,34.38,3.0,2.98,2.85,1.6218342827834188e+35
4U_1820_30,PRE_Burst,1.6568743192113788,11.929868432366247,0.20508039602827077,133.85602637677462,2.126637928479715,34.38,3.0,2.98,2.85,1.6568743192113788e+35
4U_1820_30,PRE_Burst,1.5042281147763095,10.462284249269567,0.21230363071951103,104.12659782472271,2.0175616787234723,34.38,3.0,2.98,2.85,1.5042281147763094e+35
4U_1820_30,PRE_Burst,1.5500077379296981,10.995344240715035,0.20815903717645418,125.49666855998328,2.0986321971698887,34.38,3.0,2.98,2.85,1.550007737929698e+35
4U_1820_30,PRE_Burst,1.6239907590453535,12.026885608298567,0.19938873052755574,154.08119092496844,2.18774962654411,34.38,3.0,2.98,2.85,1.6239907590453535e+35
4U_1820_30,PRE_Burst,1.5594085058787974,11.655389017276066,0.19756197555517918,176.8000237030462,2.24748231890161,34.38,3.0,2.98,2.85,1.5594085058787974e+35
4U_1820_30,PRE_Burst,1.6719428229552573,11.452322023542441,0.21557485616101787,101.23466997051226,2.005329271380218,34.38,3.0,2.98,2.85,1.6719428229552574e+35
4U_1820_30,PRE_Burst,1.6124010681033885,11.837300468553195,0.2011363850963932,149.97588146718306,2.176021423136304,34.38,3.0,2.98,2.85,1.6124010681033883e+35
4U_1820_30,PRE_Burst,1.5808572327130395,11.746566642303684,0.19872474049399205,179.33937696190935,2.2536756566548033,34.38,3.0,2.98,2.85,1.5808572327130394e+35
4U_1820_30,PRE_Burst,1.6237542169586452,11.150096936839228,0.21503635199294038,100.87710941067,2.003792629225401,34.38,3.0,2.98,2.85,1.6237542169586452e+35
4U_1820_30,PRE_Burst,1.4484812806232072,10.346659299095876,0.20672022703448853,129.75687764741454,2.1131303865217252,34.38,3.0,2.98,2.85,1.4484812806232072e+35
4U_1820_30,PRE_Burst,1.5808465013751876,11.563308190674498,0.2018728138204721,149.03300619426076,2.173282461839155,34.38,3.0,2.98,2.85,1.5808465013751874e+35
4U_1820_30,PRE_Burst,1.6142567416762323,10.711358307404085,0.22253498494207405,75.45052728405851,1.8776622791779682,34.38,3.0,2.98,2.85,1.6142567416762323e+35
4U_1820_30,PRE_Burst,1.6396648716924551,11.932330362358739,0.2029084150083673,157.6912134345339,2.1978074950840867,34.38,3.0,2.98,2.85,1.639664871692455e+35
4U_1820_30,PRE_Burst,1.5946459066101433,11.364346652108306,0.20720013047866345,114.01557844078646,2.056964194921038,34.38,3.0,2.98,2.85,1.5946459066101431e+35
4U_1820_30,PRE_Burst,1.5481153159316945,11.084150755596031,0.20623915383580937,134.288656934727,2.1280393303254246,34.38,3.0,2.98,2.85,1.5481153159316945e+35
4U_1820_30,PRE_Burst,1.5433399325546224,11.677804011849299,0.19515093931528593,188.3877455551821,2.275052648930021,34.38,3.0,2.98,2.85,1.5433399325546223e+35
4U_1820_30,PRE_Burst,1.5693699130931145,11.349336381479953,0.2041855898671055,134.34358203770526,2.1282169238232496,34.38,3.0,2.98,2.85,1.5693699130931145e+35
4U_1820_30,PRE_Burst,1.5542577651144402,10.177128456525931,0.22551115248527337,65.6349029258905,1.8171348472574962,34.38,3.0,2.98,2.85,1.5542577651144403e+35
4U_1820_30,PRE_Burst,1.5512019112310764,10.890411406390552,0.21032663793130915,113.1290584812286,2.0535741727161203,34.38,3.0,2.98,2.85,1.5512019112310764e+35
4U_1820_30,PRE_Burst,1.6195179171674305,11.339316702785396,0.21089637108737955,114.08516892883752,2.057229189808076,34.38,3.0,2.98,2.85,1.6195179171674305e+35
4U_1820_30,PRE_Burst,1.614533715549822,11.022966286116613,0.21628125173647939,88.38897534409922,1.9463980993365146,34.38,3.0,2.98,2.85,1.614533715549822e+35
4U_1820_30,PRE_Burst,1.5987693342060108,11.54426026594114,0.20449840970857722,145.0122286920503,2.1614046272663083,34.38,3.0,2.98,2.85,1.5987693342060106e+35
4U_1820_30,PRE_Burst,1.651470382696406,10.875116196095698,0.224236919460618,68.97012410259276,1.8386610074449765,34.38,3.0,2.98,2.85,1.6514703826964058e+35
4U_1820_30,PRE_Burst,1.6202610682950662,11.840798666835383,0.20205715561301413,154.5278493832884,2.1890067604180765,34.38,3.0,2.98,2.85,1.6202610682950662e+35
4U_1820_30,PRE_Burst,1.5761673300301193,10.44758640854289,0.22276993832267644,69.15100066581407,1.8397984690512135,34.38,3.0,2.98,2.85,1.5761673300301193e+35
4U_1820_30,PRE_Burst,1.5963580108591648,11.405335347654606,0.2066771535698415,118.76408505377074,2.0746851273359215,34.38,3.0,2.98,2.85,1.5963580108591648e+35
4U_1820_30,PRE_Burst,1.5826741766533563,11.57873461418307,0.20183693905387726,140.17971919018976,2.1466851856641243,34.38,3.0,2.98,2.85,1.5826741766533562e+35
4U_1820_30,PRE_Burst,1.646299832108265,10.973481310864104,0.22153111862544653,80.62470353870373,1.9064681307224958,34.38,3.0,2.98,2.85,1.6462998321082649e+35
4U_1820_30,PRE_Burst,1.547992853253446,10.584024710269492,0.21596747021433704,89.35336121357568,1.9511108940442616,34.38,3.0,2.98,2.85,1.5479928532534458e+35
4U_1820_30,PRE_Burst,1.574291112615361,10.966912055937112,0.21196830049703333,103.63250334225921,2.015495989079847,34.38,3.0,2.98,2.85,1.5742911126153609e+35
4U_1820_30,PRE_Burst,1.6000379089805714,11.097292378122159,0.21290383225448983,101.13734599113405,2.004911552850722,34.38,3.0,2.98,2.85,1.6000379089805713e+35
4U_1820_30,PRE_Burst,1.4774464160478442,11.435018809606284,0.19078537959099295,219.36772056979996,2.341172722556017,34.38,3.0,2.98,2.85,1.477446416047844e+35
4U_1820_30,PRE_Burst,1.6766175788289723,10.636260899647624,0.23276370878548344,47.65245168575961,1.6780852497005965,34.38,3.0,2.98,2.85,1.6766175788289724e+35
4U_1820_30,PRE_Burst,1.6170841096358026,11.4079162109878,0.20931315394245328,108.95840007336096,2.0372607175091266,34.38,3.0,2.98,2.85,1.6170841096358026e+35
4U_1820_30,PRE_Burst,1.4882150626997546,12.122438038410573,0.18127835760241778,334.0514540425073,2.523813366469193,34.38,3.0,2.98,2.85,1.4882150626997545e+35
4U_1820_30,PRE_Burst,1.4307525944776323,10.925066182446098,0.1933796191084873,217.42259783248906,2.337304680522677,34.38,3.0,2.98,2.85,1.4307525944776322e+35
4U_1820_30,PRE_Burst,1.551436246533328,10.905632659584008,0.21006480904724256,110.23825044192296,2.0423323120613004,34.38,3.0,2.98,2.85,1.551436246533328e+35
4U_1820_30,PRE_Burst,1.5127461815739105,10.177134553463173,0.21948800135338367,85.49661489137563,1.931948919838118,34.38,3.0,2.98,2.85,1.5127461815739104e+35
4U_1820_30,PRE_Burst,1.4694237856251395,11.348362871265254,0.19119832628701078,226.715876187547,2.355481933444666,34.38,3.0,2.98,2.85,1.4694237856251395e+35
4U_1820_30,PRE_Burst,1.4929264220659306,10.645438958442956,0.20708329432514586,131.43068435122217,2.1186967692474967,34.38,3.0,2.98,2.85,1.4929264220659305e+35
4U_1820_30,PRE_Burst,1.6119735032136224,10.829628575872666,0.21979336187172904,85.22746247837038,1.9305795581592828,34.38,3.0,2.98,2.85,1.6119735032136223e+35
4U_1820_30,PRE_Burst,1.6523921434072582,11.361431615809424,0.21475846812821156,90.9832981487933,1.958961675974475,34.38,3.0,2.98,2.85,1.652392143407258e+35
4U_1820_30,PRE_Burst,1.5551930777916922,11.371832046373234,0.20194081868218652,146.80355985703315,2.1667365869664335,34.38,3.0,2.98,2.85,1.5551930777916922e+35
4U_1820_30,PRE_Burst,1.6363374306940912,10.282135551934397,0.23499562383815012,45.088233080838236,1.6540632164935865,34.38,3.0,2.98,2.85,1.6363374306940912e+35
4U_1820_30,PRE_Burst,1.590852266688946,10.905073351715856,0.21541279453860213,90.25987360340201,1.9554947210145783,34.38,3.0,2.98,2.85,1.5908522666889459e+35
4U_1820_30,PRE_Burst,1.4739165968495362,11.211727506878908,0.19412014637320824,194.9532598504448,2.289930501505146,34.38,3.0,2.98,2.85,1.4739165968495362e+35
4U_1820_30,PRE_Burst,1.6192087389171046,11.241343679872582,0.2126938087620415,101.52424586302503,2.0065697721710056,34.38,3.0,2.98,2.85,1.6192087389171045e+35
4U_1820_30,PRE_Burst,1.6506200382074203,10.412519617930869,0.23407849435487485,51.54510222092321,1.7121874052261274,34.38,3.0,2.98,2.85,1.6506200382074203e+35
4U_1820_30,PRE_Burst,1.479731170112279,10.696982871999515,0.20426396447264916,128.3644595507023,2.1084447966489153,34.38,3.0,2.98,2.85,1.479731170112279e+35
4U_1820_30,PRE_Burst,1.6269165521271152,11.160753859842762,0.21524941623078286,93.63526402010451,1.971439439390778,34.38,3.0,2.98,2.85,1.626916552127115e+35
4U_1820_30,PRE_Burst,1.5135960207362331,11.020183902440266,0.20281093639046124,138.26868272788377,2.140723825383155,34.38,3.0,2.98,2.85,1.5135960207362332e+35
4U_1820_30,PRE_Burst,1.603007300891253,10.605345318801032,0.22319318063747817,76.54067974497632,1.8838923148022702,34.38,3.0,2.98,2.85,1.603007300891253e+35
4U_1820_30,PRE_Burst,1.4794651730225543,10.716088100526063,0.20386313838298512,150.1924453459232,2.1766480882800514,34.38,3.0,2.98,2.85,1.4794651730225542e+35
4U_1820_30,PRE_Burst,1.553891675122278,10.411072801357353,0.22039183025073808,79.66238664598485,1.9012533135176313,34.38,3.0,2.98,2.85,1.553891675122278e+35
4U_1820_30,PRE_Burst,1.5514764654671276,10.698477846629016,0.21413784870174937,91.96860115183279,1.9636395808888865,34.38,3.0,2.98,2.85,1.5514764654671276e+35
4U_1820_30,PRE_Burst,1.7461024163375567,11.049068859889518,0.23335347256243577,46.44613954748037,1.6669496226805613,34.38,3.0,2.98,2.85,1.7461024163375566e+35
4U_1820_30,PRE_Burst,1.6696225855403322,11.566642543066342,0.213147985082185,96.77564996870622,1.985766096827723,34.38,3.0,2.98,2.85,1.6696225855403323e+35
4U_1820_30,PRE_Burst,1.5240128546788316,11.604083677694938,0.1939313466715657,194.3640468653857,2.288615932956358,34.38,3.0,2.98,2.85,1.5240128546788316e+35
4U_1820_30,PRE_Burst,1.464441330893294,12.2723439787628,0.17620356578199745,368.92903915337195,2.5669428407722505,34.38,3.0,2.98,2.85,1.464441330893294e+35
4U_1820_30,PRE_Burst,1.6697343041889456,11.967060974779429,0.20602982837415007,122.08493301006807,2.0866620692327604,34.38,3.0,2.98,2.85,1.6697343041889455e+35
4U_1820_30,PRE_Burst,1.641991391861789,10.80913447008179,0.22431080359675112,62.69953197064419,1.7972642989913985,34.38,3.0,2.98,2.85,1.641991391861789e+35
4U_1820_30,PRE_Burst,1.5545241100386715,11.438582501065767,0.2006760242012461,151.3425646549571,2.1799610892592636,34.38,3.0,2.98,2.85,1.5545241100386715e+35
4U_1820_30,PRE_Burst,1.561577099544494,11.886139626957167,0.1939960283355168,197.38414111033083,2.295312256211271,34.38,3.0,2.98,2.85,1.561577099544494e+35
4U_1820_30,PRE_Burst,1.5294021013229029,11.621218194200395,0.19433018410122424,195.92382572206736,2.2920872524849787,34.38,3.0,2.98,2.85,1.5294021013229028e+35
4U_1820_30,PRE_Burst,1.4287037119122774,11.457011748262868,0.18413699419250953,286.238544497643,2.4567281148727904,34.38,3.0,2.98,2.85,1.4287037119122774e+35
4U_1820_30,PRE_Burst,1.5812072677748517,11.735020348641743,0.19896431440802131,159.02458734957236,2.2014642773060378,34.38,3.0,2.98,2.85,1.5812072677748516e+35
4U_1820_30,PRE_Burst,1.6001899873292542,10.259824377299587,0.23030419924922396,57.92123214750162,1.7628377919523692,34.38,3.0,2.98,2.85,1.6001899873292542e+35
4U_1820_30,PRE_Burst,1.697183581732394,10.603086188519475,0.23635607268922199,44.861042521742064,1.651869361894719,34.38,3.0,2.98,2.85,1.697183581732394e+35
4U_1820_30,PRE_Burst,1.5373990734265068,11.277998935480957,0.20129120543164397,143.55692240802742,2.157024139299416,34.38,3.0,2.98,2.85,1.5373990734265068e+35
4U_1820_30,PRE_Burst,1.605274842721459,11.708103967281499,0.20245712449935818,149.4347635296884,2.1744516406713092,34.38,3.0,2.98,2.85,1.605274842721459e+35
4U_1820_30,PRE_Burst,1.4738950744617156,11.797100599095163,0.18448519498100738,290.15888983370434,2.462635880937354,34.38,3.0,2.98,2.85,1.4738950744617156e+35
4U_1820_30,PRE_Burst,1.6298096823407784,11.423705349193494,0.2106687583442222,110.73283414323701,2.044276415575187,34.38,3.0,2.98,2.85,1.6298096823407784e+35
4U_1820_30,PRE_Burst,1.6419433638875838,12.354108092562072,0.19625331927593923,172.5171540690081,2.236832285189656,34.38,3.0,2.98,2.85,1.6419433638875837e+35
4U_1820_30,PRE_Burst,1.6446875237476863,11.148269741195527,0.21784428179968202,85.27871440038798,1.9308406446254391,34.38,3.0,2.98,2.85,1.6446875237476863e+35
4U_1820_30,PRE_Burst,1.4878081585770777,11.029126354290762,0.19919391095383374,155.08960773887338,2.1905826975371876,34.38,3.0,2.98,2.85,1.4878081585770776e+35
4U_1820_30,PRE_Burst,1.5521687342296433,10.54108816973311,0.21743212986730673,85.08188726662374,1.929837114756668,34.38,3.0,2.98,2.85,1.5521687342296433e+35
4U_1820_30,PRE_Burst,1.5556333785785958,11.258052951063279,0.20403947667703093,126.60336470755797,2.1024452479760245,34.38,3.0,2.98,2.85,1.5556333785785959e+35
4U_1820_30,PRE_Burst,1.4932689111352806,11.417148562438316,0.19313038495871376,194.4473137031012,2.2888019477304393,34.38,3.0,2.98,2.85,1.4932689111352805e+35
4U_1820_30,PRE_Burst,1.644471787413796,11.335161833209026,0.21422440095107345,99.95755647453545,1.9998156309818582,34.38,3.0,2.98,2.85,1.644471787413796e+35
4U_1820_30,PRE_Burst,1.6646415392252538,11.014173512916056,0.22317166254182638,69.75717627312007,1.843588892311229,34.38,3.0,2.98,2.85,1.6646415392252536e+35
4U_1820_30,PRE_Burst,1.632302155135929,11.50570813835781,0.20948717283750257,112.99127407443292,2.0530449057166127,34.38,3.0,2.98,2.85,1.6323021551359289e+35
4U_1820_30,PRE_Burst,1.6634874780173565,11.072653414096042,0.22183908471054123,75.20240781505939,1.876231745964688,34.38,3.0,2.98,2.85,1.6634874780173566e+35
4U_1820_30,PRE_Burst,1.5812733590500556,10.639243663060917,0.21946558836431398,81.598514600025,1.9116822530322415,34.38,3.0,2.98,2.85,1.5812733590500556e+35
4U_1820_30,PRE_Burst,1.6638056106439096,11.466980989225705,0.21425142883010037,97.07583887488761,1.9871111521633396,34.38,3.0,2.98,2.85,1.6638056106439095e+35
4U_1820_30,PRE_Burst,1.5702939631300599,11.39852021704381,0.20342424937122383,145.98448869088585,2.1643067130869813,34.38,3.0,2.98,2.85,1.5702939631300598e+35
4U_1820_30,PRE_Burst,1.6165543298533853,11.000881082906812,0.21698667751609127,89.78761075171062,1.9532164151376061,34.38,3.0,2.98,2.85,1.6165543298533852e+35
4U_1820_30,PRE_Burst,1.6087963844688968,10.595683007483812,0.22420348529444184,69.98438844937934,1.8450011719221544,34.38,3.0,2.98,2.85,1.6087963844688968e+35
4U_1820_30,PRE_Burst,1.4503217668218584,11.48952022589271,0.1863943337317689,266.9773275951628,2.4264743815203973,34.38,3.0,2.98,2.85,1.4503217668218583e+35
4U_1820_30,PRE_Burst,1.6248527675471875,10.96297188869826,0.21885473586490028,84.2491786981616,1.9255656758508544,34.38,3.0,2.98,2.85,1.6248527675471875e+35
4U_1820_30,PRE_Burst,1.66543723073247,12.048261788974754,0.20411461798351846,137.16229172951836,2.1372347327652244,34.38,3.0,2.98,2.85,1.66543723073247e+35
4U_1820_30,PRE_Burst,1.5883591778437736,11.866546686840659,0.19764899003636857,159.45701150691622,2.202643620423225,34.38,3.0,2.98,2.85,1.5883591778437736e+35
4U_1820_30,PRE_Burst,1.5606154554393785,12.001342273322052,0.19201551289877758,221.07506953293827,2.3445397702822923,34.38,3.0,2.98,2.85,1.5606154554393784e+35
4U_1820_30,PRE_Burst,1.6021558266589944,10.296500556801627,0.2297657764616991,57.63090101472895,1.7606554094940057,34.38,3.0,2.98,2.85,1.6021558266589942e+35
4U_1820_30,PRE_Burst,1.544605076225004,11.398623341690328,0.20009456374961077,151.72955641908095,2.1810701881658123,34.38,3.0,2.98,2.85,1.544605076225004e+35
4U_1820_30,PRE_Burst,1.5184565963015237,9.961080833389815,0.22509515800973165,71.49619366148575,1.854282921300163,34.38,3.0,2.98,2.85,1.5184565963015237e+35
4U_1820_30,PRE_Burst,1.5560137693134166,11.29428747022152,0.20343460648467088,140.6429301840368,2.1481179060054476,34.38,3.0,2.98,2.85,1.5560137693134166e+35
4U_1820_30,PRE_Burst,1.51595396402237,10.444561053131084,0.2143216553774335,91.83396809423158,1.9630033503433069,34.38,3.0,2.98,2.85,1.51595396402237e+35
4U_1820_30,PRE_Burst,1.5366098936702366,11.419963748208282,0.1986868547047715,159.56604060419485,2.202940468797317,34.38,3.0,2.98,2.85,1.5366098936702365e+35
4U_1820_30,PRE_Burst,1.6847894378956774,11.81629062153589,0.21054004054120787,114.45769127577175,2.0586449815137917,34.38,3.0,2.98,2.85,1.6847894378956773e+35
4U_1820_30,PRE_Burst,1.5728204658516112,12.10856844143229,0.19180352554174154,210.09537903940094,2.3224165003842527,34.38,3.0,2.98,2.85,1.5728204658516112e+35
4U_1820_30,PRE_Burst,1.5781243151507454,11.30198472384956,0.2061848401022552,132.31425482765334,2.1216066352645755,34.38,3.0,2.98,2.85,1.5781243151507454e+35
4U_1820_30,PRE_Burst,1.6182144847401791,10.914924832933238,0.21892006576452128,80.57907317524284,1.9062222678030094,34.38,3.0,2.98,2.85,1.6182144847401792e+35
4U_1820_30,PRE_Burst,1.618394177429125,11.62914195033474,0.20549765504406267,128.33735773349522,2.1083530935995887,34.38,3.0,2.98,2.85,1.618394177429125e+35
4U_1820_30,PRE_Burst,1.4847687158192928,11.075610342395052,0.1979526750932489,175.8662608356567,2.2451825299728707,34.38,3.0,2.98,2.85,1.4847687158192928e+35
4U_1820_30,PRE_Burst,1.6883250107851868,10.481225222595603,0.23785606826423317,43.484751453851345,1.6383369921172592,34.38,3.0,2.98,2.85,1.6883250107851866e+35
4U_1820_30,PRE_Burst,1.5566357863084774,12.0134832036589,0.1913323033749673,215.66904077080832,2.333787806727955,34.38,3.0,2.98,2.85,1.5566357863084774e+35
4U_1820_30,PRE_Burst,1.5255604064376642,11.535217169753091,0.19528724037567635,183.69619425145171,2.2641001588495473,34.38,3.0,2.98,2.85,1.5255604064376642e+35
4U_1820_30,PRE_Burst,1.5065367635985227,10.664336015634309,0.20860088590476528,127.78679990935021,2.106485994490546,34.38,3.0,2.98,2.85,1.5065367635985228e+35
4U_1820_30,PRE_Burst,1.603052553298968,11.264656033271525,0.21013580595002243,110.15329984251747,2.041997511763052,34.38,3.0,2.98,2.85,1.6030525532989678e+35
4U_1820_30,PRE_Burst,1.597528930527128,11.368141567601496,0.2075054432126137,123.90351432882984,2.0930836246325066,34.38,3.0,2.98,2.85,1.597528930527128e+35
4U_1820_30,PRE_Burst,1.5868907054166652,11.721279002983328,0.19991355756396623,159.32350776166547,2.202279859529689,34.38,3.0,2.98,2.85,1.5868907054166652e+35
4U_1820_30,PRE_Burst,1.5213236698668418,10.832546265459479,0.20737734247956002,110.52371895154472,2.043455489825372,34.38,3.0,2.98,2.85,1.5213236698668418e+35
4U_1820_30,PRE_Burst,1.7016090269625437,11.717652755171612,0.21443189909581153,92.3349167427013,1.9653659619266073,34.38,3.0,2.98,2.85,1.7016090269625437e+35
4U_1820_30,PRE_Burst,1.5630893090361742,10.817874115476139,0.213359558603294,107.61562606057944,2.031875336564245,34.38,3.0,2.98,2.85,1.5630893090361741e+35
4U_1820_30,PRE_Burst,1.4948073701437443,11.268685635291266,0.1958764398581702,182.59855410999364,2.2614973342906275,34.38,3.0,2.98,2.85,1.4948073701437442e+35
4U_1820_30,PRE_Burst,1.629610317842547,11.137594463365183,0.21605414372965226,83.16474361466723,1.9199392529889123,34.38,3.0,2.98,2.85,1.629610317842547e+35
4U_1820_30,PRE_Burst,1.5649329299214536,10.616702669234005,0.21765883957574378,86.71671928552328,1.9381028390381143,34.38,3.0,2.98,2.85,1.5649329299214535e+35
4U_1820_30,PRE_Burst,1.6660506221912197,10.156344853460633,0.24222612929334925,37.08551268015483,1.5692042871936593,34.38,3.0,2.98,2.85,1.6660506221912197e+35
4U_1820_30,PRE_Burst,1.5468384227729903,10.971021342752072,0.20819396016336122,123.6651499372943,2.092247328389429,34.38,3.0,2.98,2.85,1.5468384227729902e+35
4U_1820_30,PRE_Burst,1.5695873349463167,11.449481635432267,0.20242767908701306,141.13754722362734,2.149642565723168,34.38,3.0,2.98,2.85,1.5695873349463166e+35
4U_1820_30,PRE_Burst,1.5937954607250764,11.666678578526628,0.20172307855865368,143.86830903562088,2.157965139129738,34.38,3.0,2.98,2.85,1.5937954607250763e+35
4U_1820_30,PRE_Burst,1.626881487188391,11.23142366123654,0.21389042455503315,103.25080082722845,2.013893428788463,34.38,3.0,2.98,2.85,1.626881487188391e+35
4U_1820_30,PRE_Burst,1.5679148059953816,11.42874679309726,0.2025788424540198,144.63348764894104,2.160268858777015,34.38,3.0,2.98,2.85,1.5679148059953815e+35
4U_1820_30,PRE_Burst,1.5742272642775654,11.355358256935412,0.20470894687289873,138.16117180063637,2.140386008001731,34.38,3.0,2.98,2.85,1.5742272642775655e+35
4U_1820_30,PRE_Burst,1.5050261052845597,12.060180165290726,0.1842724763696623,253.3693096265641,2.4037540080729087,34.38,3.0,2.98,2.85,1.5050261052845597e+35
4U_1820_30,PRE_Burst,1.5389112734156662,11.143438557541058,0.2039222400919693,141.13778083474944,2.149643284567581,34.38,3.0,2.98,2.85,1.5389112734156662e+35
4U_1820_30,PRE_Burst,1.6745703516644828,10.085025107064935,0.2451865534715557,34.271423258185614,1.534932140623078,34.38,3.0,2.98,2.85,1.6745703516644826e+35
4U_1820_30,PRE_Burst,1.4523899907320441,11.218973184346147,0.19116147471079686,220.33397523409025,2.343081470001457,34.38,3.0,2.98,2.85,1.452389990732044e+35
4U_1820_30,PRE_Burst,1.6754477445302753,11.272380856536072,0.2194752075409894,85.49868843831021,1.9319594526419337,34.38,3.0,2.98,2.85,1.6754477445302752e+35
4U_1820_30,PRE_Burst,1.6150302248923436,10.938851081796898,0.21801138771483822,79.34068693774894,1.8994959563093226,34.38,3.0,2.98,2.85,1.6150302248923435e+35
4U_1820_30,PRE_Burst,1.5965001378975088,10.304738789712781,0.2287716517242379,63.55486430395699,1.8031487957951555,34.38,3.0,2.98,2.85,1.5965001378975088e+35
4U_1820_30,PRE_Burst,1.5702762738777907,11.91710644690685,0.1945698235584259,187.73348717902041,2.2735417473144586,34.38,3.0,2.98,2.85,1.5702762738777907e+35
4U_1820_30,PRE_Burst,1.5961310471840595,11.325609314400813,0.20810245519552853,119.35953746125318,2.0768571271660043,34.38,3.0,2.98,2.85,1.5961310471840594e+35
4U_1820_30,PRE_Burst,1.5540404291962044,11.435473611082312,0.2006681246095872,147.79373091049212,2.169656012619544,34.38,3.0,2.98,2.85,1.5540404291962045e+35
4U_1820_30,PRE_Burst,1.5074338802624565,11.945696135996096,0.18633611805080524,268.4112321376861,2.428800685689765,34.38,3.0,2.98,2.85,1.5074338802624564e+35
4U_1820_30,PRE_Burst,1.5839534965161344,12.199085429526267,0.19172793255085252,210.1379392024814,2.322504468868595,34.38,3.0,2.98,2.85,1.5839534965161344e+35
4U_1820_30,PRE_Burst,1.6593621931993388,11.305344450955493,0.2167342897320549,84.54302373334937,1.9270777765805867,34.38,3.0,2.98,2.85,1.6593621931993387e+35
4U_1820_30,PRE_Burst,1.690882411506251,11.79442650797445,0.2116931537405493,105.11364458794155,2.0216590945689483,34.38,3.0,2.98,2.85,1.690882411506251e+35
4U_1820_30,PRE_Burst,1.623630275572037,10.957777939601256,0.21879373427011142,86.58400898289958,1.9374376904958868,34.38,3.0,2.98,2.85,1.623630275572037e+35
4U_1820_30,PRE_Burst,1.4365352860829625,10.588119199783243,0.2003400192627537,164.44439535135584,2.21601907630175,34.38,3.0,2.98,2.85,1.4365352860829625e+35
